timestamp(America/Denver),score,temp,humid,co2,voc,pm25
2024-03-01 11:05:00,85.0,20.6,24.3,438.0,505.5,0.5
2024-03-01 11:10:00,84.0,21.2,23.6,458.3,418.9,0.4
2024-03-04 07:55:00,70.8,21.4,16.5,661.5,71.2,1.2
2024-03-04 08:00:00,72.8,21.5,16.0,517.0,54.5,1.2
2024-03-04 08:05:00,73.2,21.7,16.1,494.6,49.8,1.0
2024-03-04 08:10:00,73.4,21.7,16.2,487.8,49.4,1.2
2024-03-04 08:15:00,72.2,21.8,15.5,461.2,42.0,0.8
2024-03-04 08:20:00,74.6,21.9,16.8,442.4,49.4,1.0
2024-03-04 08:25:00,72.0,21.9,15.4,442.7,52.3,1.0
2024-03-04 08:30:00,72.8,21.9,15.8,455.6,47.8,1.2
2024-03-04 08:35:00,72.4,21.9,15.6,440.4,47.0,1.0
2024-03-04 08:40:00,74.8,21.9,17.0,464.0,53.2,1.0
2024-03-04 08:45:00,73.0,22.0,15.9,452.8,46.0,1.0
2024-03-04 08:50:00,73.2,21.9,16.0,439.6,40.0,1.2
2024-03-04 08:55:00,72.0,21.9,15.3,447.0,45.0,1.0
2024-03-06 08:00:00,63.7,21.9,14.0,661.3,426.7,1.0
2024-03-06 08:05:00,67.0,22.0,13.9,589.4,98.6,1.0
2024-03-06 08:10:00,67.8,22.0,13.5,543.2,47.8,1.2
2024-03-06 08:15:00,68.6,22.1,13.4,517.6,31.8,1.2
2024-03-06 08:20:00,68.2,22.1,13.5,527.2,29.6,1.4
2024-03-06 08:25:00,68.4,22.0,13.5,520.2,26.2,1.2
2024-03-06 08:30:00,69.0,22.1,13.3,488.8,21.2,1.0
2024-03-06 08:35:00,69.0,22.3,13.5,471.0,20.6,1.0
2024-03-06 08:40:00,69.0,22.4,13.2,478.0,20.0,1.0
2024-03-06 08:45:00,69.2,22.4,13.3,470.4,20.0,1.2
2024-03-08 08:20:00,62.8,22.3,13.5,672.0,508.8,2.0
2024-03-08 08:25:00,67.6,22.4,12.8,535.6,117.4,1.8
2024-03-08 08:30:00,68.0,22.4,12.9,535.2,72.5,1.8
2024-03-08 08:35:00,68.0,22.5,12.4,512.0,45.6,2.2
2024-03-08 08:40:00,69.3,22.4,13.7,484.7,31.0,2.3
2024-03-08 08:45:00,68.6,22.4,13.8,542.6,27.2,2.2
2024-03-08 08:50:00,69.2,22.4,14.0,521.0,21.8,2.0
2024-03-08 08:55:00,68.0,22.4,13.6,553.0,24.0,1.0
2024-03-11 12:35:00,89.8,21.0,26.5,454.4,87.8,1.0
2024-03-11 12:40:00,89.6,21.3,26.4,444.2,80.8,1.4
2024-03-11 12:45:00,84.0,22.9,24.7,662.3,97.7,0.3
2024-03-12 08:25:00,90.2,20.6,28.7,552.0,112.0,1.0
2024-03-12 08:30:00,91.4,20.6,29.1,528.2,102.2,1.2
2024-03-12 08:35:00,90.4,20.6,29.0,552.8,85.8,1.2
2024-03-12 08:40:00,91.0,20.8,28.5,523.3,75.0,1.0
2024-03-12 08:55:00,91.0,20.7,27.9,400.3,99.0,1.0
2024-03-12 09:00:00,91.0,20.8,27.8,400.6,93.2,1.0
2024-03-12 09:05:00,91.0,20.8,27.8,400.0,85.8,1.0
2024-03-12 09:10:00,91.0,20.8,27.8,400.0,81.0,1.0
2024-03-12 09:15:00,91.0,20.8,27.8,400.0,70.2,1.0
2024-03-12 09:20:00,91.0,20.9,28.1,400.0,74.0,1.0
2024-03-20 08:05:00,87.0,19.9,24.4,431.0,20.0,3.0
2024-03-20 08:10:00,86.0,19.6,24.6,421.7,20.0,3.2
2024-03-20 08:15:00,86.0,19.5,24.6,411.4,20.0,2.6
2024-03-20 08:20:00,86.0,19.6,24.6,405.0,20.0,2.6
2024-03-20 08:25:00,86.0,19.6,24.6,405.8,20.0,3.0
2024-03-20 08:30:00,86.0,19.6,24.5,401.6,20.0,2.4
2024-03-20 08:35:00,86.0,19.6,24.5,400.0,20.0,2.8
2024-03-20 08:40:00,86.0,19.6,24.5,400.0,20.0,2.8
2024-03-20 08:45:00,86.0,19.9,24.2,400.0,20.0,2.8
2024-03-20 08:50:00,86.0,20.2,23.7,400.0,20.0,2.6
2024-03-20 08:55:00,85.8,20.4,23.6,400.0,20.0,2.6
2024-03-20 09:00:00,85.0,20.5,23.5,400.2,20.0,2.4
2024-03-20 09:05:00,85.0,20.6,23.5,401.2,20.0,2.8
2024-03-20 09:10:00,85.0,20.6,23.4,401.6,20.0,2.8
2024-03-20 09:15:00,85.0,20.7,23.4,404.8,20.0,2.6
2024-03-20 09:20:00,85.0,20.8,23.4,408.2,20.0,2.6
2024-03-20 09:25:00,85.0,20.8,23.4,410.6,20.0,2.6
2024-03-20 09:30:00,85.0,20.8,23.4,411.4,20.0,2.6
2024-03-20 09:35:00,85.0,20.8,23.3,410.4,20.0,2.8
2024-03-20 09:40:00,85.0,20.9,23.3,409.8,20.0,2.6
2024-03-20 09:45:00,85.0,20.9,23.2,407.2,20.0,2.4
2024-03-20 09:50:00,84.8,21.1,23.1,405.2,20.0,2.4
2024-03-20 09:55:00,84.0,21.4,22.9,402.0,20.0,2.4
2024-03-20 10:00:00,84.0,21.6,22.7,400.6,20.0,2.2
2024-03-20 10:05:00,83.6,22.0,22.4,400.6,20.0,2.0
2024-03-20 10:10:00,83.2,22.3,22.2,402.0,20.0,3.0
2024-03-20 10:15:00,83.0,22.4,22.1,400.4,20.0,2.2
2024-03-20 10:20:00,83.0,22.5,22.0,400.0,20.0,2.0
2024-03-20 10:25:00,83.0,22.4,21.9,400.0,20.0,2.2
2024-03-20 10:30:00,83.0,22.4,21.9,400.0,20.0,2.2
2024-03-20 10:35:00,83.0,22.5,21.9,400.0,20.0,2.2
2024-03-20 10:40:00,83.0,22.4,21.8,400.0,20.0,2.0
2024-03-20 10:45:00,83.0,22.4,21.8,400.0,20.0,2.0
2024-03-20 10:50:00,83.0,22.4,21.9,400.0,20.0,2.0
2024-03-20 10:55:00,83.0,22.4,21.9,400.0,20.0,2.4
2024-03-20 11:00:00,83.0,22.5,21.9,400.0,21.0,2.2
2024-03-20 11:05:00,83.0,22.4,21.9,400.0,21.6,2.2
2024-03-20 11:10:00,83.0,22.5,21.9,400.0,22.6,2.0
2024-03-20 11:15:00,83.0,22.5,22.0,400.0,21.8,2.6
2024-03-20 11:20:00,83.0,22.5,22.1,400.0,22.6,2.6
2024-03-20 11:25:00,83.0,22.6,22.1,400.0,23.6,2.6
2024-03-20 11:30:00,83.0,22.7,22.0,400.0,25.4,2.8
2024-03-20 11:35:00,83.0,22.7,21.9,400.0,25.8,2.6
2024-03-20 11:40:00,83.0,22.8,21.8,400.0,24.8,2.6
2024-03-20 11:45:00,82.8,22.9,21.7,400.0,25.4,2.2
2024-03-20 11:50:00,82.0,23.0,21.6,400.0,25.2,2.6
2024-03-20 11:55:00,82.0,23.1,21.5,400.0,25.4,2.4
2024-03-20 12:00:00,82.0,23.1,21.4,400.0,24.0,2.2
2024-03-20 12:05:00,82.0,23.2,21.3,400.0,25.2,2.8
2024-03-20 12:10:00,82.0,23.3,21.2,400.0,26.0,2.4
2024-03-20 12:15:00,82.0,23.3,21.1,400.0,26.0,2.6
2024-03-20 12:20:00,81.8,23.3,21.0,400.0,25.2,2.8
2024-03-20 12:25:00,81.2,23.4,21.0,400.0,25.8,2.4
2024-03-20 12:30:00,81.0,23.4,20.9,400.0,25.0,2.2
2024-03-20 12:35:00,81.0,23.4,20.9,400.0,26.2,2.2
2024-03-20 12:40:00,81.0,23.4,20.8,400.0,26.2,2.8
2024-03-20 12:45:00,81.0,23.4,20.8,400.0,28.0,2.4
2024-03-20 12:50:00,81.0,23.4,20.8,400.0,28.2,3.0
2024-03-20 12:55:00,81.0,23.5,20.8,400.0,27.4,2.4
2024-03-20 13:00:00,81.0,23.5,20.9,400.0,28.0,2.8
2024-03-20 13:05:00,81.0,23.5,20.8,400.0,27.8,2.8
2024-03-20 13:10:00,81.0,23.5,20.9,400.0,30.2,2.6
2024-03-20 13:15:00,81.0,23.5,20.9,400.0,29.6,2.8
2024-03-20 13:20:00,81.0,23.5,20.9,400.0,29.8,2.6
2024-03-20 13:25:00,81.2,23.4,21.0,400.0,29.8,2.6
2024-03-20 13:30:00,81.4,23.4,21.0,400.0,30.0,2.4
2024-03-20 13:35:00,82.0,23.4,21.1,400.0,30.6,2.4
2024-03-20 13:40:00,82.0,23.4,21.1,400.0,32.2,2.4
2024-03-20 13:45:00,82.0,23.4,21.2,400.0,31.8,2.2
2024-03-20 13:50:00,82.0,23.3,21.2,400.0,32.8,2.8
2024-03-20 13:55:00,82.0,23.3,21.3,400.0,32.4,2.6
2024-03-20 14:00:00,82.0,23.3,21.2,400.0,34.4,2.2
2024-03-20 14:05:00,82.0,23.3,21.2,400.0,34.8,2.8
2024-03-20 14:10:00,82.0,23.3,21.3,400.0,34.8,2.4
2024-03-20 14:15:00,82.0,23.3,21.3,400.0,35.6,2.0
2024-03-20 14:20:00,82.0,23.3,21.3,400.0,35.8,2.2
2024-03-20 14:25:00,82.0,23.3,21.2,400.0,34.4,2.2
2024-03-20 14:30:00,81.8,23.3,21.1,400.0,34.0,2.0
2024-03-20 14:35:00,81.4,23.3,21.0,400.0,32.4,2.0
2024-03-20 14:40:00,81.0,23.3,20.9,400.0,32.4,1.8
2024-03-20 14:45:00,81.0,23.2,20.8,400.0,31.0,1.6
2024-03-20 14:50:00,81.0,23.3,20.7,400.0,31.6,2.0
2024-03-20 14:55:00,81.0,23.2,20.6,400.0,30.4,1.8
2024-03-20 15:00:00,81.0,23.2,20.5,400.0,30.6,1.6
2024-03-20 15:05:00,80.0,23.2,20.2,400.0,29.4,2.0
2024-03-20 15:10:00,80.0,23.2,20.0,400.0,27.8,1.2
2024-03-20 15:15:00,79.8,23.2,19.8,400.0,28.0,1.4
2024-03-20 15:20:00,79.0,23.1,19.5,400.0,24.8,1.6
2024-03-20 15:25:00,79.0,23.1,19.4,400.0,22.0,1.6
2024-03-20 15:30:00,78.6,23.2,19.1,400.0,22.4,1.6
2024-03-20 15:35:00,78.0,23.1,18.9,400.0,22.6,1.6
2024-03-20 15:40:00,78.0,23.2,18.7,400.0,22.0,1.4
2024-03-20 15:45:00,78.0,23.1,18.6,400.0,23.2,1.4
2024-03-20 15:50:00,77.8,23.1,18.6,400.0,22.2,1.2
2024-03-20 15:55:00,77.0,23.1,18.4,400.0,23.0,1.2
2024-03-20 16:00:00,77.0,23.1,18.1,400.0,21.6,1.8
2024-03-20 16:05:00,76.2,23.1,17.9,400.0,21.4,1.4
2024-03-20 16:10:00,76.0,23.1,17.8,400.0,22.0,1.4
2024-03-20 16:15:00,76.0,23.1,17.5,400.0,21.0,1.6
2024-03-20 16:20:00,75.0,23.1,17.1,400.0,21.0,1.4
2024-03-20 16:25:00,74.2,23.1,16.5,400.0,20.0,1.6
2024-03-20 16:30:00,73.6,23.1,16.1,400.0,20.0,1.2
2024-03-20 16:35:00,72.4,23.0,15.7,400.0,20.0,1.2
2024-03-20 16:40:00,72.0,23.0,15.4,400.0,20.0,1.4
2024-03-20 16:45:00,71.2,23.0,15.0,400.0,20.0,1.4
2024-03-20 16:50:00,71.0,23.0,14.8,400.0,20.0,1.0
2024-03-20 16:55:00,70.2,23.0,14.5,400.4,20.0,1.2
2024-03-20 17:00:00,69.8,23.0,14.2,400.2,20.0,1.2
2024-03-20 17:05:00,69.2,23.0,14.0,400.0,20.0,1.0
2024-03-20 17:10:00,69.0,23.1,13.8,400.0,20.0,1.0
2024-03-20 17:15:00,69.0,23.1,13.7,400.0,20.0,1.2
2024-03-20 17:20:00,69.0,23.1,13.7,400.0,20.0,1.2
2024-03-20 17:25:00,69.0,23.1,13.7,400.0,20.0,1.2
2024-03-20 17:30:00,69.0,23.1,13.7,400.0,20.0,1.2
2024-03-20 17:35:00,69.0,23.1,13.6,400.0,20.0,1.2
2024-03-20 17:40:00,69.0,23.1,13.5,400.0,20.0,1.0
2024-03-20 17:45:00,69.0,23.0,13.4,400.0,20.0,1.0
2024-03-20 17:50:00,69.0,23.0,13.3,400.0,20.0,1.0
2024-03-20 17:55:00,69.0,23.0,13.2,400.0,20.0,1.2
2024-03-20 18:00:00,69.0,23.0,12.9,400.0,20.0,1.0
2024-03-20 18:05:00,69.0,23.1,12.9,400.0,20.0,1.0
2024-03-20 18:10:00,68.5,23.0,12.6,400.0,20.0,1.0
2024-03-20 18:15:00,68.2,23.0,12.4,400.0,20.0,1.0
2024-03-20 18:20:00,68.0,22.9,12.0,400.0,20.0,1.0
2024-03-20 18:25:00,68.0,22.9,11.4,400.0,20.0,1.4
2024-03-20 18:30:00,67.8,22.8,11.2,400.0,20.0,1.0
2024-03-20 18:35:00,68.0,22.8,11.1,400.0,20.0,1.0
2024-03-20 18:40:00,67.6,22.8,11.1,400.0,20.0,1.0
2024-03-20 18:45:00,68.0,22.8,11.1,400.0,20.0,1.0
2024-03-20 18:50:00,67.0,22.7,10.9,400.0,20.0,1.0
2024-03-20 18:55:00,67.0,22.7,10.9,400.0,20.0,1.2
2024-03-20 19:00:00,67.2,22.6,11.0,400.0,20.0,1.0
2024-03-20 19:05:00,67.0,22.5,10.9,400.0,20.0,1.0
2024-03-20 19:10:00,67.4,22.5,11.0,400.0,20.0,1.0
2024-03-20 19:15:00,68.0,22.5,11.1,400.0,20.0,1.0
2024-03-20 19:20:00,68.0,22.4,11.3,400.0,20.0,1.0
2024-03-20 19:25:00,68.0,22.3,11.4,400.0,20.0,1.2
2024-03-20 19:30:00,68.0,22.2,11.5,400.0,20.0,1.4
2024-03-20 19:35:00,68.0,22.2,11.8,400.0,20.0,1.0
2024-03-20 19:40:00,68.0,22.2,12.0,400.0,20.0,1.0
2024-03-20 19:45:00,68.0,22.1,12.1,400.0,20.6,1.2
2024-03-20 19:50:00,68.0,22.1,12.1,400.0,20.6,1.0
2024-03-20 19:55:00,68.0,22.0,12.2,400.0,21.6,1.2
2024-03-20 20:00:00,68.0,22.0,12.3,400.0,21.0,1.0
2024-03-20 20:05:00,68.2,22.0,12.5,400.0,20.8,1.0
2024-03-20 20:10:00,68.8,21.9,12.7,400.0,20.6,1.2
2024-03-20 20:15:00,69.0,21.9,13.0,400.0,21.8,1.8
2024-03-20 20:20:00,69.0,21.8,13.0,400.0,22.2,1.2
2024-03-20 20:25:00,69.0,21.8,13.2,400.0,23.6,1.4
2024-03-20 20:30:00,69.0,21.7,13.2,400.0,23.4,1.4
2024-03-20 20:35:00,69.0,21.7,13.5,400.0,22.8,1.4
2024-03-20 20:40:00,69.0,21.7,13.5,400.0,24.8,1.2
2024-03-20 20:45:00,69.0,21.7,13.7,400.0,23.4,1.2
2024-03-20 20:50:00,69.2,21.7,13.9,400.0,23.6,1.2
2024-03-20 20:55:00,69.8,21.6,14.2,400.0,27.2,1.2
2024-03-20 21:00:00,70.0,21.6,14.2,400.0,32.2,1.8
2024-03-20 21:05:00,70.0,21.6,14.4,400.0,33.6,2.0
2024-03-20 21:10:00,70.8,21.6,14.6,400.0,37.6,1.8
2024-03-20 21:15:00,71.0,21.5,14.9,400.0,39.8,1.6
2024-03-20 21:20:00,71.6,21.5,15.0,401.6,41.8,1.6
2024-03-20 21:25:00,72.0,21.5,15.4,404.8,42.6,2.2
2024-03-20 21:30:00,72.2,21.5,15.5,401.6,43.4,2.0
2024-03-20 21:35:00,72.0,21.5,15.4,403.6,44.0,2.2
2024-03-20 21:40:00,72.8,21.4,15.8,405.0,42.8,2.4
2024-03-20 21:45:00,72.8,21.4,15.9,405.4,40.8,2.0
2024-03-20 21:50:00,73.0,21.5,15.8,407.0,42.0,2.2
2024-03-20 21:55:00,73.2,21.4,16.1,405.2,40.8,2.0
2024-03-20 22:00:00,73.8,21.3,16.2,404.2,41.2,1.4
2024-03-20 22:05:00,74.0,21.2,16.3,400.4,38.6,1.2
2024-03-20 22:10:00,74.0,21.2,16.3,400.0,39.6,1.8
2024-03-20 22:15:00,74.0,21.2,16.4,400.0,38.4,1.6
2024-03-20 22:20:00,74.2,21.1,16.7,400.0,38.0,1.6
2024-03-20 22:25:00,74.4,21.1,16.7,400.0,37.6,1.6
2024-03-20 22:30:00,74.2,21.2,16.7,400.2,40.2,1.8
2024-03-20 22:35:00,74.2,21.2,16.7,400.0,39.2,2.0
2024-03-20 22:40:00,75.0,21.1,16.9,400.8,40.0,1.6
2024-03-20 22:45:00,75.0,21.1,17.0,400.4,41.0,1.8
2024-03-20 22:50:00,75.0,21.1,17.1,402.2,37.6,1.4
2024-03-20 22:55:00,75.0,21.0,17.2,402.6,36.4,1.4
2024-03-20 23:00:00,75.0,21.0,17.2,404.6,36.6,1.2
2024-03-20 23:05:00,75.0,21.0,17.2,404.4,36.6,1.2
2024-03-20 23:10:00,75.5,21.0,17.3,403.5,33.2,1.2
2024-03-20 23:15:00,76.0,21.0,17.5,403.2,35.8,1.2
2024-03-20 23:20:00,76.0,20.9,17.6,405.6,35.0,1.4
2024-03-20 23:25:00,76.0,20.9,17.6,407.0,36.8,1.0
2024-03-20 23:30:00,76.0,20.9,17.6,405.6,37.8,1.6
2024-03-20 23:35:00,76.0,20.9,17.6,407.4,39.4,1.4
2024-03-20 23:40:00,76.0,20.9,17.8,406.6,35.6,1.8
2024-03-20 23:45:00,76.0,20.8,17.8,408.8,37.6,1.8
2024-03-20 23:50:00,76.6,20.8,18.0,408.4,36.4,1.8
2024-03-20 23:55:00,77.0,20.8,18.1,412.2,37.4,1.6
2024-03-21 00:00:00,77.0,20.8,18.1,412.2,36.8,1.4
2024-03-21 00:05:00,77.0,20.8,18.1,411.4,36.2,2.0
2024-03-21 00:10:00,77.0,20.8,18.1,410.4,36.4,1.8
2024-03-21 00:15:00,77.0,20.8,18.1,409.2,35.6,1.8
2024-03-21 00:20:00,77.0,20.7,18.3,412.0,34.2,2.0
2024-03-21 00:25:00,77.0,20.7,18.4,412.6,35.0,2.0
2024-03-21 00:30:00,77.0,20.7,18.4,413.0,33.4,1.8
2024-03-21 00:35:00,77.0,20.7,18.4,411.8,34.0,2.0
2024-03-21 00:40:00,77.0,20.6,18.3,408.8,30.0,2.0
2024-03-21 00:45:00,77.0,20.6,18.3,406.2,30.4,2.0
2024-03-21 00:50:00,77.0,20.7,18.3,405.2,33.4,1.8
2024-03-21 00:55:00,77.0,20.6,18.4,405.2,30.6,1.8
2024-03-21 01:00:00,78.0,20.6,18.6,405.2,32.2,2.0
2024-03-21 01:05:00,78.0,20.6,18.7,405.4,31.6,2.0
2024-03-21 01:10:00,78.0,20.6,18.8,407.2,32.2,2.0
2024-03-21 01:15:00,78.0,20.6,19.0,407.4,32.0,2.0
2024-03-21 01:20:00,78.8,20.6,19.1,407.6,32.2,2.0
2024-03-21 01:25:00,79.0,20.6,19.1,405.8,30.0,1.8
2024-03-21 01:30:00,79.0,20.6,19.3,408.8,31.4,1.8
2024-03-21 01:35:00,79.0,20.6,19.4,410.5,31.2,1.2
2024-03-21 01:40:00,79.0,20.6,19.5,411.0,32.8,2.0
2024-03-21 01:45:00,79.0,20.6,19.5,412.4,31.4,2.0
2024-03-21 01:50:00,79.0,20.6,19.5,410.2,31.8,1.8
2024-03-21 01:55:00,79.0,20.5,19.5,410.8,31.4,2.0
2024-03-21 02:00:00,79.0,20.5,19.6,410.4,33.2,1.8
2024-03-21 02:05:00,79.0,20.5,19.5,406.4,31.6,2.0
2024-03-21 02:10:00,79.2,20.5,19.7,403.6,31.2,2.0
2024-03-21 02:15:00,80.4,20.5,20.3,406.4,31.4,2.2
2024-03-21 02:20:00,81.6,20.6,21.0,406.0,40.6,2.0
2024-03-21 02:25:00,83.0,20.5,21.9,401.8,47.0,2.0
2024-03-21 02:30:00,84.0,20.5,22.7,402.0,53.2,1.6
2024-03-21 02:35:00,84.8,20.5,23.2,400.0,56.0,1.2
2024-03-21 02:40:00,86.0,20.5,23.9,400.0,61.6,1.6
2024-03-21 02:45:00,86.6,20.5,24.4,400.0,64.8,1.0
2024-03-21 02:50:00,87.0,20.5,24.6,400.0,67.2,1.0
2024-03-21 02:55:00,87.6,20.5,24.9,400.0,69.6,1.0
2024-03-21 03:00:00,88.0,20.5,25.2,400.8,71.6,1.0
2024-03-21 03:05:00,88.4,20.4,25.5,400.0,72.6,1.0
2024-03-21 03:10:00,89.0,20.4,25.8,400.0,73.4,1.0
2024-03-21 03:15:00,89.4,20.4,26.1,401.0,74.2,1.0
2024-03-21 03:20:00,89.6,20.4,26.2,400.0,75.8,1.2
2024-03-21 03:25:00,90.0,20.3,26.5,400.6,74.8,0.8
2024-03-21 03:30:00,90.0,20.3,26.6,401.2,74.2,0.6
2024-03-21 03:35:00,90.0,20.4,26.7,402.6,74.8,1.0
2024-03-21 03:40:00,90.0,20.4,26.9,400.8,76.2,0.8
2024-03-21 03:45:00,90.2,20.3,27.0,400.6,78.0,0.4
2024-03-21 03:50:00,91.0,20.3,27.4,401.4,76.8,0.8
2024-03-21 03:55:00,91.0,20.3,27.7,400.2,79.6,0.8
2024-03-21 04:00:00,91.0,20.3,27.9,402.2,79.8,1.0
2024-03-21 04:05:00,91.2,20.3,28.4,402.2,79.2,0.4
2024-03-21 04:10:00,91.5,20.3,28.6,402.2,82.8,0.8
2024-03-21 04:15:00,91.6,20.3,28.7,404.2,81.4,0.6
2024-03-21 04:20:00,92.0,20.3,28.9,402.4,83.2,0.2
2024-03-21 04:25:00,92.0,20.3,29.2,405.2,81.2,0.4
2024-03-21 04:30:00,92.0,20.4,29.3,405.8,83.8,0.4
2024-03-21 04:35:00,92.0,20.3,29.8,406.6,80.6,0.4
2024-03-21 04:40:00,92.4,20.3,30.0,407.0,85.2,0.0
2024-03-21 04:45:00,92.6,20.3,30.0,405.6,83.8,0.2
2024-03-21 04:50:00,93.0,20.3,30.1,405.2,83.4,0.2
