timestamp(America/Denver),score,temp,humid,co2,voc,pm25
2024-03-24 07:25:00,75.6,18.2,20.0,409.4,34.2,0.8
2024-03-24 07:30:00,75.4,18.2,20.0,411.2,35.4,0.8
2024-03-24 07:35:00,75.6,18.2,20.0,409.8,36.0,1.0
2024-03-24 07:40:00,75.0,18.2,19.9,411.6,37.2,1.0
2024-03-24 07:45:00,75.0,18.2,19.9,414.2,35.8,1.0
2024-03-24 07:50:00,75.0,18.2,19.8,412.0,35.0,1.0
2024-03-24 07:55:00,75.0,18.3,19.8,412.2,35.0,0.8
2024-03-24 08:00:00,75.0,18.3,19.8,415.6,36.6,1.0
2024-03-24 08:05:00,75.0,18.3,19.8,413.2,37.4,1.0
2024-03-24 08:10:00,75.0,18.3,19.7,411.6,36.6,0.8
2024-03-24 08:15:00,75.0,18.4,19.7,414.2,37.2,1.0
2024-03-24 08:20:00,75.4,18.3,19.8,412.0,36.0,0.8
2024-03-24 08:25:00,75.0,18.3,19.7,408.0,35.0,1.0
2024-03-24 08:30:00,75.0,18.3,19.7,413.2,36.8,1.0
2024-03-24 08:35:00,75.0,18.3,19.6,414.8,36.8,1.0
2024-03-24 08:40:00,75.0,18.3,19.6,415.0,38.0,1.0
2024-03-24 08:45:00,75.0,18.4,19.5,416.4,36.2,1.0
2024-03-24 08:50:00,75.0,18.4,19.5,416.4,38.4,1.0
2024-03-24 08:55:00,75.0,18.4,19.4,414.8,38.6,1.2
2024-03-24 09:00:00,75.0,18.4,19.3,416.8,38.0,0.8
2024-03-24 09:05:00,75.0,18.4,19.2,415.6,38.4,1.0
2024-03-24 09:10:00,75.0,18.5,19.2,416.6,38.2,1.0
2024-03-24 09:15:00,75.0,18.5,19.0,417.4,37.8,1.0
2024-03-24 09:20:00,74.8,18.6,18.9,417.0,39.0,0.8
2024-03-24 09:25:00,75.0,18.6,18.8,421.6,40.2,0.8
2024-03-24 09:30:00,75.0,18.7,18.7,422.8,38.4,1.0
2024-03-24 09:35:00,75.0,18.8,18.6,422.4,38.0,1.0
2024-03-24 09:40:00,75.0,18.9,18.6,420.4,39.2,1.0
2024-03-24 09:45:00,75.0,18.9,18.5,420.8,39.4,1.0
2024-03-24 09:50:00,75.0,19.0,18.4,421.2,29.8,1.2
2024-03-24 09:55:00,75.0,19.0,18.4,421.2,28.2,1.2
2024-03-24 10:00:00,75.0,19.1,18.3,419.6,33.4,1.0
2024-03-24 10:05:00,75.0,19.1,18.2,410.0,35.4,1.0
2024-03-24 10:10:00,75.0,19.1,18.2,405.8,39.0,1.0
2024-03-24 10:15:00,75.0,19.2,18.1,408.6,38.8,1.0
2024-03-24 10:20:00,75.0,19.2,18.0,407.6,38.2,0.8
2024-03-24 10:25:00,75.0,19.3,17.9,409.8,38.4,1.0
2024-03-24 10:30:00,75.0,19.4,17.9,412.8,39.6,1.0
2024-03-24 10:35:00,75.0,19.4,17.8,414.6,39.8,1.0
2024-03-24 10:40:00,75.0,19.5,17.7,415.0,41.0,1.0
2024-03-24 10:45:00,75.0,19.5,17.6,412.6,41.6,1.0
2024-03-24 10:50:00,75.0,19.5,17.7,412.4,40.6,1.0
2024-03-24 10:55:00,75.0,19.6,17.6,415.4,39.8,1.0
2024-03-24 11:00:00,75.0,19.6,17.5,416.8,39.6,1.0
2024-03-24 11:05:00,75.0,19.7,17.6,416.4,41.4,1.0
2024-03-24 11:10:00,75.0,19.7,17.5,416.5,42.8,1.0
2024-03-24 11:15:00,75.0,19.8,17.5,415.4,43.8,1.0
2024-03-24 11:20:00,76.0,19.8,17.6,416.0,45.0,1.0
2024-03-24 11:25:00,75.8,19.9,17.6,415.8,44.4,0.8
2024-03-24 11:30:00,76.0,19.9,17.5,413.6,45.6,1.0
2024-03-24 11:35:00,75.0,19.9,17.4,414.8,43.2,1.0
2024-03-24 11:40:00,75.0,19.9,17.4,413.8,44.6,1.0
2024-03-24 11:45:00,75.0,19.9,17.3,416.2,42.8,1.2
2024-03-24 11:50:00,75.0,19.9,17.3,417.8,42.8,1.0
2024-03-24 11:55:00,75.0,20.0,17.3,415.2,43.6,1.0
2024-03-24 12:00:00,75.0,19.9,17.3,416.4,44.0,0.8
2024-03-24 12:05:00,75.4,20.0,17.4,417.6,44.4,1.0
2024-03-24 12:10:00,76.0,20.0,17.5,417.8,45.8,1.0
2024-03-24 12:15:00,76.0,20.1,17.5,417.6,47.2,1.0
2024-03-24 12:20:00,76.0,20.1,17.5,416.8,50.2,1.2
2024-03-24 12:25:00,76.0,20.2,17.6,418.8,50.6,1.0
2024-03-24 12:30:00,76.0,20.2,17.6,417.8,49.6,1.0
2024-03-24 12:35:00,76.0,20.3,17.7,418.8,49.0,1.0
2024-03-24 12:40:00,76.0,20.3,17.6,420.0,49.4,1.2
2024-03-24 12:45:00,76.0,20.3,17.6,416.2,48.4,1.0
2024-03-24 12:50:00,76.0,20.3,17.6,415.6,48.4,1.0
2024-03-24 12:55:00,76.0,20.3,17.6,416.2,48.0,1.0
2024-03-24 13:00:00,76.0,20.3,17.6,416.4,49.0,1.2
2024-03-24 13:05:00,76.0,20.3,17.6,415.8,49.4,1.6
2024-03-24 13:10:00,76.0,20.4,17.6,417.0,50.8,1.2
2024-03-24 13:15:00,76.0,20.4,17.6,417.4,48.6,1.2
2024-03-24 13:20:00,76.0,20.4,17.5,420.0,50.6,1.6
2024-03-24 13:25:00,76.0,20.4,17.7,418.8,49.2,1.6
2024-03-24 13:30:00,76.0,20.4,17.7,420.2,49.2,1.6
2024-03-24 13:35:00,76.0,20.4,17.8,419.0,51.8,1.6
2024-03-24 13:40:00,76.6,20.3,17.9,418.2,50.6,1.8
2024-03-24 13:45:00,77.0,20.3,18.1,418.6,51.0,1.8
2024-03-24 13:50:00,77.0,20.3,18.3,418.0,51.8,1.8
2024-03-24 13:55:00,77.6,20.3,18.5,417.2,54.4,1.6
2024-03-24 14:00:00,78.0,20.3,18.7,415.6,54.0,2.0
2024-03-24 14:05:00,78.0,20.3,18.7,418.4,53.8,1.8
2024-03-24 14:10:00,78.0,20.4,18.8,416.6,55.6,1.4
2024-03-24 14:15:00,78.0,20.4,18.9,420.4,61.4,2.0
2024-03-24 14:20:00,77.8,20.4,19.2,430.8,88.2,7.0
2024-03-24 14:25:00,77.0,20.3,19.4,440.2,147.2,13.0
2024-03-24 14:30:00,70.8,20.2,19.4,436.6,331.8,33.6
2024-03-24 14:35:00,65.4,20.2,19.3,433.6,471.6,46.2
2024-03-24 14:40:00,59.8,20.2,19.5,428.8,580.2,53.8
2024-03-24 14:45:00,61.4,20.1,19.4,422.8,604.8,52.4
2024-03-24 14:50:00,54.2,20.1,19.3,417.8,719.0,69.6
2024-03-24 14:55:00,56.4,20.1,19.5,418.8,695.0,60.0
2024-03-24 15:00:00,59.4,20.1,19.6,418.2,673.0,55.2
2024-03-24 15:05:00,67.4,20.1,19.7,418.2,586.2,40.6
2024-03-24 15:10:00,71.0,20.1,19.7,416.4,463.0,27.8
2024-03-24 15:15:00,74.2,20.1,19.6,418.8,333.8,16.8
2024-03-24 15:20:00,59.6,20.4,19.4,426.0,514.0,69.6
2024-03-24 15:25:00,68.4,20.4,19.3,432.8,533.2,34.8
2024-03-24 15:30:00,60.6,20.4,19.3,429.4,620.6,78.0
2024-03-24 15:35:00,70.4,20.5,19.1,427.0,554.8,22.2
2024-03-24 15:40:00,75.0,20.6,18.9,427.2,368.2,8.6
2024-03-24 15:45:00,76.8,20.5,19.1,422.5,270.2,3.2
2024-03-24 15:50:00,78.0,20.6,19.1,432.0,165.6,2.0
2024-03-24 15:55:00,78.0,20.7,19.1,437.8,131.6,1.6
2024-03-24 16:00:00,78.0,20.7,19.0,434.4,116.6,1.2
2024-03-24 16:05:00,78.0,20.7,18.9,426.2,107.8,1.4
2024-03-24 16:10:00,78.0,20.8,18.7,426.2,96.4,1.2
2024-03-24 16:15:00,78.0,20.7,18.6,422.8,90.2,1.2
2024-03-24 16:20:00,77.8,20.8,18.5,418.6,86.0,1.2
2024-03-24 16:25:00,78.0,20.7,18.5,417.4,82.8,1.0
2024-03-24 16:30:00,78.0,20.8,18.6,412.4,79.6,1.0
2024-03-24 16:35:00,78.0,20.8,18.5,412.8,75.6,1.0
2024-03-24 16:40:00,78.0,20.8,18.5,413.6,74.4,1.0
2024-03-24 16:45:00,78.0,20.7,18.6,412.8,74.0,1.0
2024-03-24 16:50:00,78.0,20.7,18.6,415.0,72.8,1.0
2024-03-24 16:55:00,78.0,20.7,18.5,416.8,71.4,1.2
2024-03-24 17:00:00,77.8,20.7,18.6,417.6,70.8,1.2
2024-03-24 17:05:00,78.0,20.8,18.5,416.4,70.6,1.2
2024-03-24 17:10:00,78.0,20.8,18.6,416.2,70.2,1.0
2024-03-24 17:15:00,78.0,20.7,18.6,418.0,67.6,1.0
2024-03-24 17:20:00,78.0,20.7,18.6,418.4,67.4,1.0
2024-03-24 17:25:00,78.0,20.7,18.7,418.2,69.2,1.2
2024-03-24 17:30:00,78.0,20.7,18.7,416.8,68.0,1.0
2024-03-24 17:35:00,78.0,20.7,18.8,419.0,67.6,1.0
2024-03-24 17:40:00,78.0,20.6,18.8,414.6,67.8,1.0
2024-03-24 17:45:00,78.0,20.6,18.9,414.0,66.8,1.0
2024-03-24 17:50:00,78.0,20.6,18.9,414.0,67.0,1.4
2024-03-24 17:55:00,78.0,20.6,18.9,413.0,65.6,1.2
2024-03-24 18:00:00,78.2,20.5,19.1,414.0,67.6,1.2
2024-03-24 18:05:00,78.4,20.5,19.1,413.4,63.6,1.0
2024-03-24 18:10:00,78.8,20.5,19.1,409.8,64.5,1.0
2024-03-24 18:15:00,79.0,20.5,19.2,410.8,65.6,1.4
2024-03-24 18:20:00,79.0,20.4,19.2,413.2,62.0,1.4
2024-03-24 18:25:00,78.8,20.5,19.2,412.0,63.2,1.0
2024-03-24 18:30:00,79.0,20.4,19.3,412.0,62.0,1.2
2024-03-24 18:35:00,79.0,20.4,19.3,413.6,62.6,1.0
2024-03-24 18:40:00,79.0,20.4,19.3,414.8,62.2,1.0
2024-03-24 18:45:00,79.0,20.4,19.4,412.4,62.8,1.4
2024-03-24 18:50:00,79.0,20.3,19.5,409.4,61.2,1.0
2024-03-24 18:55:00,79.0,20.3,19.4,410.2,60.4,1.0
2024-03-24 19:00:00,79.0,20.3,19.4,412.4,62.4,1.0
2024-03-24 19:05:00,79.0,20.3,19.5,410.8,60.6,1.6
2024-03-24 19:10:00,79.0,20.3,19.6,409.0,62.2,1.2
2024-03-24 19:15:00,80.0,20.2,19.8,411.2,62.2,1.2
2024-03-24 19:20:00,80.0,20.2,20.1,411.0,60.8,1.0
2024-03-24 19:25:00,80.4,20.3,20.4,414.4,63.8,1.0
2024-03-24 19:30:00,81.0,20.2,20.6,415.2,64.6,1.2
2024-03-24 19:35:00,81.0,20.2,20.8,417.6,64.8,1.6
2024-03-24 19:40:00,81.4,20.2,21.0,416.6,65.4,1.2
2024-03-24 19:45:00,82.0,20.2,21.3,419.4,68.2,1.0
2024-03-24 19:50:00,82.0,20.2,21.4,421.2,68.0,1.0
2024-03-24 19:55:00,82.4,20.2,21.7,420.0,68.6,1.0
2024-03-24 20:00:00,83.0,20.2,21.8,420.0,70.8,1.0
2024-03-24 20:05:00,83.0,20.2,22.0,418.4,71.2,1.0
2024-03-24 20:10:00,83.0,20.2,22.1,418.6,70.8,1.0
2024-03-24 20:15:00,83.0,20.3,22.1,418.8,71.0,1.0
2024-03-24 20:20:00,83.0,20.3,22.1,419.2,71.8,1.0
2024-03-24 20:25:00,83.0,20.3,22.1,419.0,71.8,1.0
2024-03-24 20:30:00,83.0,20.3,22.1,419.8,70.4,1.0
2024-03-24 20:35:00,83.0,20.3,22.1,420.6,72.2,1.0
2024-03-24 20:40:00,83.0,20.3,22.0,421.0,69.4,1.0
2024-03-24 20:45:00,83.0,20.3,21.9,421.6,69.2,1.0
2024-03-24 20:50:00,83.0,20.3,21.8,420.6,68.8,1.0
2024-03-24 20:55:00,83.0,20.3,21.8,421.2,67.2,1.0
2024-03-24 21:00:00,83.0,20.3,21.8,420.4,68.4,1.0
2024-03-24 21:05:00,82.4,20.3,21.6,421.2,66.6,1.0
2024-03-24 21:10:00,82.0,20.4,21.5,422.2,65.8,1.0
2024-03-24 21:15:00,82.0,20.3,21.5,422.6,65.8,1.0
2024-03-24 21:20:00,82.0,20.3,21.4,421.6,64.8,1.0
2024-03-24 21:25:00,82.0,20.3,21.4,418.2,65.0,1.0
2024-03-24 21:30:00,82.0,20.3,21.3,422.2,64.8,1.0
2024-03-24 21:35:00,82.0,20.3,21.2,422.4,64.0,1.0
2024-03-24 21:40:00,81.8,20.3,21.1,422.6,63.8,1.0
2024-03-24 21:45:00,81.6,20.4,21.0,423.4,63.2,1.0
2024-03-24 21:50:00,81.0,20.4,20.9,421.2,61.8,1.0
2024-03-24 21:55:00,81.0,20.3,20.8,420.2,61.4,1.0
2024-03-24 22:00:00,81.0,20.4,20.8,418.0,61.6,1.0
2024-03-24 22:05:00,81.0,20.3,20.8,420.2,61.2,1.0
2024-03-24 22:10:00,81.0,20.4,20.8,420.4,61.2,1.0
2024-03-24 22:15:00,81.0,20.4,20.8,422.6,58.2,1.0
2024-03-24 22:20:00,81.0,20.4,20.8,422.4,60.6,1.0
2024-03-24 22:25:00,81.0,20.4,20.9,423.2,59.0,1.0
2024-03-24 22:30:00,81.0,20.3,20.9,422.6,58.6,1.0
2024-03-24 22:35:00,81.2,20.4,20.9,420.4,58.2,1.0
2024-03-24 22:40:00,82.0,20.3,21.1,422.8,58.4,1.0
2024-03-24 22:45:00,82.0,20.3,21.2,419.4,58.8,1.0
2024-03-24 22:50:00,82.0,20.4,21.3,417.2,59.8,1.0
2024-03-24 22:55:00,82.0,20.4,21.4,419.2,61.0,1.0
2024-03-24 23:00:00,82.0,20.4,21.5,419.4,61.4,1.2
2024-03-24 23:05:00,82.0,20.4,21.5,419.4,62.6,1.0
2024-03-24 23:10:00,82.0,20.4,21.5,419.0,63.0,1.0
2024-03-24 23:15:00,82.0,20.4,21.6,420.4,63.8,1.0
2024-03-24 23:20:00,82.2,20.4,21.6,422.8,63.6,1.0
2024-03-24 23:25:00,82.0,20.4,21.5,422.8,64.0,1.0
2024-03-24 23:30:00,82.0,20.4,21.5,422.6,66.4,1.0
2024-03-24 23:35:00,82.0,20.4,21.4,421.8,65.8,1.0
2024-03-24 23:40:00,82.0,20.4,21.4,421.8,64.8,1.2
2024-03-24 23:45:00,82.0,20.4,21.4,421.4,66.8,1.0
2024-03-24 23:50:00,81.8,20.4,21.2,420.4,65.6,1.0
2024-03-24 23:55:00,81.0,20.4,20.8,421.2,64.4,1.0
2024-03-25 00:00:00,81.0,20.4,20.6,421.8,62.8,1.0
2024-03-25 00:05:00,81.0,20.4,20.5,421.2,63.6,1.0
2024-03-25 00:10:00,81.0,20.4,20.4,419.8,61.8,1.0
2024-03-25 00:15:00,80.8,20.4,20.4,420.0,62.0,1.2
2024-03-25 00:20:00,80.4,20.4,20.3,422.2,62.4,1.0
2024-03-25 00:25:00,81.0,20.4,20.4,417.8,64.6,1.2
2024-03-25 00:30:00,81.0,20.4,20.5,418.2,64.4,1.2
2024-03-25 00:35:00,81.0,20.4,20.5,418.8,64.8,1.2
2024-03-25 00:40:00,80.8,20.5,20.4,418.8,63.2,1.6
2024-03-25 00:45:00,80.8,20.4,20.4,419.8,65.4,1.2
2024-03-25 00:50:00,80.4,20.4,20.3,419.2,65.6,1.6
2024-03-25 00:55:00,80.0,20.4,20.3,419.4,64.6,1.4
2024-03-25 01:00:00,80.0,20.5,20.2,419.2,62.8,1.2
2024-03-25 01:05:00,80.0,20.5,20.1,419.2,65.4,1.2
2024-03-25 01:10:00,80.0,20.5,19.9,419.6,63.2,1.4
2024-03-25 01:15:00,80.0,20.4,19.9,419.0,63.8,1.4
2024-03-25 01:20:00,80.0,20.4,19.9,419.6,63.6,1.4
2024-03-25 01:25:00,80.0,20.5,19.9,417.8,63.6,1.2
2024-03-25 01:30:00,80.0,20.5,19.9,418.6,62.0,1.2
2024-03-25 01:35:00,80.0,20.5,19.9,418.6,63.2,1.6
2024-03-25 01:40:00,80.0,20.4,19.9,415.8,64.2,1.6
2024-03-25 01:45:00,79.6,20.4,19.7,417.4,63.2,1.8
2024-03-25 01:50:00,79.0,20.4,19.5,418.8,62.8,2.0
2024-03-25 01:55:00,79.0,20.3,19.5,417.4,61.8,1.6
2024-03-25 02:00:00,79.0,20.4,19.2,414.0,62.8,1.2
2024-03-25 02:05:00,78.2,20.4,19.1,412.0,59.2,1.6
2024-03-25 02:10:00,78.0,20.4,19.0,411.8,59.2,2.0
2024-03-25 02:15:00,78.0,20.4,19.0,415.2,59.4,1.8
2024-03-25 02:20:00,78.6,20.4,19.1,415.2,60.0,1.8
2024-03-25 02:25:00,79.0,20.4,19.2,413.2,60.0,1.8
2024-03-25 02:30:00,79.0,20.4,19.2,415.6,61.2,1.4
2024-03-25 02:35:00,79.0,20.4,19.2,412.6,58.6,1.2
2024-03-25 02:40:00,78.0,20.3,19.0,415.4,60.8,2.0
2024-03-25 02:45:00,78.0,20.3,18.8,418.0,59.0,2.0
2024-03-25 02:50:00,78.0,20.3,18.6,416.0,56.8,1.8
2024-03-25 02:55:00,77.8,20.2,18.5,413.0,56.2,2.0
2024-03-25 03:00:00,77.4,20.2,18.5,415.2,57.2,1.8
2024-03-25 03:05:00,77.0,20.2,18.4,415.0,55.4,2.0
2024-03-25 03:10:00,77.0,20.2,18.4,414.6,55.0,2.2
2024-03-25 03:15:00,77.0,20.2,18.4,414.6,54.8,2.0
2024-03-25 03:20:00,77.4,20.2,18.5,414.0,55.4,1.6
2024-03-25 03:25:00,77.2,20.3,18.4,413.4,55.8,1.8
2024-03-25 03:30:00,77.0,20.3,18.3,418.8,54.8,1.8
2024-03-25 03:35:00,77.0,20.3,18.4,418.2,56.2,1.8
2024-03-25 03:40:00,77.0,20.3,18.3,416.8,54.8,1.8
2024-03-25 03:45:00,77.0,20.3,18.2,414.8,54.4,1.8
2024-03-25 03:50:00,77.0,20.2,18.2,417.0,55.2,1.8
2024-03-25 03:55:00,77.0,20.2,18.1,418.0,54.8,1.8
2024-03-25 04:00:00,77.0,20.2,18.0,418.0,54.0,2.0
2024-03-25 04:05:00,77.0,20.1,18.0,418.4,54.6,1.8
2024-03-25 04:10:00,76.4,20.1,17.9,416.8,52.6,1.8
2024-03-25 04:15:00,76.0,20.1,17.8,416.8,53.8,2.0
2024-03-25 04:20:00,76.2,20.1,17.8,415.6,52.0,1.6
2024-03-25 04:25:00,76.0,20.1,17.8,415.2,52.4,2.0
2024-03-25 04:30:00,76.0,20.1,17.8,417.0,52.8,1.8
2024-03-25 04:35:00,76.0,20.1,17.8,417.4,51.0,1.6
2024-03-25 04:40:00,76.0,20.1,17.8,416.0,52.4,1.8
2024-03-25 04:45:00,76.0,20.0,17.8,415.4,52.2,1.8
2024-03-25 04:50:00,76.0,20.1,17.8,413.6,51.0,2.0
2024-03-25 04:55:00,76.0,20.0,17.8,412.4,49.8,2.0
2024-03-25 05:00:00,76.0,20.1,17.7,415.0,50.0,1.8
2024-03-25 05:05:00,76.0,20.1,17.7,414.6,50.6,2.0
2024-03-25 05:10:00,76.0,20.1,17.7,415.0,50.8,1.8
2024-03-25 05:15:00,76.0,20.0,17.7,414.8,51.2,2.0
2024-03-25 05:20:00,76.0,20.1,17.6,415.0,50.6,1.8
2024-03-25 05:25:00,76.0,20.0,17.6,415.4,48.8,2.0
2024-03-25 05:30:00,76.0,20.1,17.6,414.6,49.8,2.2
2024-03-25 05:35:00,76.0,20.1,17.5,412.8,50.8,1.6
2024-03-25 05:40:00,76.0,20.0,17.5,413.8,49.4,1.8
2024-03-25 05:45:00,76.0,20.0,17.5,415.0,50.2,2.0
2024-03-25 05:50:00,76.0,20.0,17.6,414.6,50.0,2.0
2024-03-25 05:55:00,76.0,20.1,17.6,413.2,50.2,1.8
2024-03-25 06:00:00,76.0,20.0,17.6,413.4,50.2,2.0
2024-03-25 06:05:00,76.0,20.0,17.5,412.6,50.2,2.0
2024-03-25 06:10:00,76.0,20.0,17.5,414.2,50.2,1.8
2024-03-25 06:15:00,75.8,20.0,17.4,412.0,49.4,1.8
2024-03-25 06:20:00,75.8,20.0,17.4,413.0,49.4,2.0
2024-03-25 06:25:00,75.6,19.9,17.4,412.2,49.8,2.0
2024-03-25 06:30:00,76.0,20.0,17.4,411.0,49.2,2.0
2024-03-25 06:35:00,76.0,19.9,17.5,411.6,50.0,2.0
2024-03-25 06:40:00,76.0,20.0,17.4,412.6,49.6,2.0
2024-03-25 06:45:00,75.4,19.9,17.4,413.4,50.4,2.0
2024-03-25 06:50:00,75.4,20.0,17.4,413.6,49.6,2.0
2024-03-25 06:55:00,75.4,19.9,17.4,410.4,48.2,2.2
2024-03-25 07:00:00,76.0,20.0,17.4,408.0,48.6,2.0
2024-03-25 07:05:00,76.0,20.0,17.4,409.8,50.2,2.0
2024-03-25 07:10:00,76.0,20.0,17.5,410.8,48.6,2.0
2024-03-25 07:15:00,76.0,20.0,17.6,413.6,50.6,2.0
2024-03-25 07:20:00,76.0,20.1,17.6,415.2,50.5,1.8
2024-03-25 07:25:00,76.0,20.1,17.6,415.6,50.0,1.8
2024-03-25 07:30:00,76.0,20.1,17.6,412.4,48.6,2.0
2024-03-25 07:35:00,76.0,20.2,17.6,413.6,50.0,1.8
2024-03-25 07:40:00,76.0,20.2,17.7,415.0,51.0,2.0
2024-03-25 07:45:00,76.0,20.2,17.7,414.2,50.4,1.8
2024-03-25 07:50:00,76.0,20.2,17.6,415.0,50.8,2.0
2024-03-25 07:55:00,76.0,20.1,17.7,414.0,50.4,2.0
2024-03-25 08:00:00,76.0,20.1,17.8,415.4,48.8,2.0
2024-03-25 08:05:00,76.4,20.1,17.9,414.4,49.0,2.0
2024-03-25 08:10:00,77.0,19.9,18.1,413.0,49.0,2.0